"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"narrow-high-speed-density"
"08/13/2019 23:45:01:651 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"1","4","1500","0.05","bus flag","10","1.0830684116083737","0.058333333333333334","0","0","0","0","0","0"
"2","4","1500","0.05","bus flag","10","1.0310843420752012","0.075","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","15","1.0606252919414878","0.058333333333333334","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","12","1.098701302884207","0.058333333333333334","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","15","1.1003373878926725","0.06666666666666667","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","15","1.0977254143798343","0.06666666666666667","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","14","1.051242883163081","0.06666666666666667","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","11","1.0986221230567388","0.06666666666666667","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","12","1.0386494624697686","0.08333333333333333","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","13","1.0972169226300303","0.058333333333333334","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","16","1.1004933287705847","0.06666666666666667","0","0","0","0","0","0"
"2","4","1500","0.05","bus flag","11","1.0313694621309974","0.075","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","16","1.1003109691333055","0.06666666666666667","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","16","1.109572269086908","0.075","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","12","1.0105364729050772","0.075","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","15","1.0512428831639706","0.06666666666666667","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","17","1.0977685234919712","0.06666666666666667","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","14","1.0980764523188928","0.058333333333333334","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","13","1.0557260141890255","0.09166666666666666","0","0","0","0","0","0"
"2","4","1500","0.05","bus flag","12","1.0006305567369183","0.08333333333333333","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","17","1.0218799361593678","0.075","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","17","1.0853223463253368","0.08333333333333333","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","15","1.0962095406488115","0.06666666666666667","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","18","1.1097718402485797","0.075","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","16","1.0372838325551048","0.08333333333333333","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","13","1.0124012587426805","0.09166666666666666","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","18","1.0678195482007218","0.09166666666666666","0","0","0","0","0","0"
"2","4","1500","0.05","bus flag","13","1.039242257988889","0.09166666666666666","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","19","1.1097313277587242","0.075","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","18","1.10161385329869","0.08333333333333333","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","14","1.0522116632828729","0.1","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","16","0.8842630986849243","0.06666666666666667","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","17","1.0261035993991094","0.08333333333333333","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","19","1.0735772806697244","0.09166666666666666","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","14","1.0022231254966174","0.09166666666666666","0","0","0","0","0","0"
"2","4","1500","0.05","bus flag","14","1.0225839794336493","0.1","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","19","1.0399993184172762","0.08333333333333333","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","20","1.0984261609249018","0.09166666666666666","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","17","1.001203574951066","0.06666666666666667","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","18","0.9276914036251717","0.09166666666666666","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","15","1.0673218111769596","0.10833333333333334","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","20","1.0743844735312005","0.09166666666666666","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","20","1.0523983774957315","0.08333333333333333","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","18","0.9391786663443464","0.075","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","21","0.9844982329585257","0.1","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","15","0.9981236714528264","0.09166666666666666","0","0","0","0","0","0"
"2","4","1500","0.05","bus flag","15","0.9667001834904846","0.1","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","19","0.91832820598317","0.1","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","21","1.067743469572707","0.10833333333333334","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","21","0.8485498848465294","0.08333333333333333","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","19","0.877980849615742","0.08333333333333333","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","16","1.0673218116484675","0.10833333333333334","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","22","1.0690698373733145","0.10833333333333334","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","16","0.9848052992471963","0.09166666666666666","0","0","0","0","0","0"
"2","4","1500","0.05","bus flag","16","1.000546057319153","0.10833333333333334","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","20","0.8910418649859411","0.1","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","22","0.9436475615251216","0.08333333333333333","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","20","0.7479269252132097","0.08333333333333333","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","22","1.067868711645217","0.11666666666666667","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","17","1.062938847606274","0.10833333333333334","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","23","1.0231523786773542","0.10833333333333334","0","0","0","0","0","0"
