"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"mid-mid-speed-density"
"08/14/2019 11:56:22:883 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"2","6","1000","0.05","bus flag","26","0.8803148340644693","0.07222222222222222","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","34","0.9272732604168734","0.05555555555555556","0.22642903200799344","-6.674636979369097E-4","0.3399772798609586","8","3","2.5"
"6","6","1000","0.05","bus flag","36","1.0376248486301571","0.07222222222222222","2.3977916050946284","0","2.3977916050946284","5","0","5"
"4","6","1000","0.05","bus flag","30","1.0531385994295606","0.09444444444444446","0","0","0","0","0","0"
"7","6","1000","0.05","bus flag","30","1.016761733830548","0.07777777777777778","0.26615647821738264","0","0.26615647821738264","2","0","2"
"8","6","1000","0.05","bus flag","26","1.0122946752438275","0.09444444444444446","0","0","0","0","0","0"
"1","6","1000","0.05","bus flag","28","0.865565040804869","0.08333333333333333","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","35","0.8891876935024919","0.05555555555555556","0.39972766571952256","-6.674636979369097E-4","0.5331927088586758","10","3","2.3333333333333335"
"6","6","1000","0.05","bus flag","37","1.0717411041144342","0.05555555555555556","1.281464183118799","0","1.281464183118799","21","0","5.25"
"3","6","1000","0.05","bus flag","22","0.9757093692906441","0.11111111111111112","0","0","0","0","0","0"
"7","6","1000","0.05","bus flag","31","1.0342564320813425","0.07777777777777778","0.26615647821738264","0","0.26615647821738264","2","0","2"
"2","6","1000","0.05","bus flag","27","0.916528368823949","0.07222222222222222","0","0","0","0","0","0"
"4","6","1000","0.05","bus flag","31","0.9665073317685487","0.09444444444444446","0","0","0","0","0","0"
"6","6","1000","0.05","bus flag","38","1.0378594019453375","0.06111111111111111","1.281464183118799","0","1.281464183118799","21","0","5.25"
"8","6","1000","0.05","bus flag","27","0.9974854866605205","0.08888888888888888","1.225472986955598","0","1.225472986955598","4","0","4"
"5","6","1000","0.05","bus flag","36","0.8862094285768887","0.05555555555555556","0.39972766571952256","-6.674636979369097E-4","0.5331927088586758","10","3","2.3333333333333335"
"1","6","1000","0.05","bus flag","29","0.9431908958217264","0.08333333333333333","0","0","0","0","0","0"
"7","6","1000","0.05","bus flag","32","0.9004929952566045","0.07222222222222222","0.4283575698590312","0","0.4283575698590312","3","0","1.5"
"6","6","1000","0.05","bus flag","39","1.0146161884694413","0.06111111111111111","1.1191588727204738","0","1.1191588727204738","26","0","5.2"
"3","6","1000","0.05","bus flag","23","0.9024118370043425","0.11111111111111112","0","0","0","0","0","0"
"2","6","1000","0.05","bus flag","28","0.9467799515511434","0.06666666666666667","1.7116849289089764","0","1.7116849289089764","3","0","3"
"4","6","1000","0.05","bus flag","32","1.029550582173763","0.08888888888888888","0.4678115549898578","0","0.4678115549898578","4","0","4"
"5","6","1000","0.05","bus flag","37","0.9187413326831759","0.05555555555555556","0.39972766571952256","-6.674636979369097E-4","0.5331927088586758","10","3","2.3333333333333335"
"8","6","1000","0.05","bus flag","28","1.0587533045176458","0.08888888888888888","1.225472986955598","0","1.225472986955598","4","0","4"
"6","6","1000","0.05","bus flag","40","1.0213858836194278","0.06111111111111111","1.1191588727204738","0","1.1191588727204738","26","0","5.2"
"7","6","1000","0.05","bus flag","33","1.0259917480679932","0.07777777777777778","0.4283575698590312","0","0.4283575698590312","3","0","1.5"
"1","6","1000","0.05","bus flag","30","1.0479179333034954","0.08333333333333333","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","38","0.9158849106484344","0.05555555555555556","0.347556727041794","-6.674636979369097E-4","0.43461277472672677","12","3","2.25"
