"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"flow-on-x-8"
"08/16/2019 14:23:13:955 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"465","8","1200","0.05","backing footway","36000","2.4557784777453926","2.2489409872825714","2.4902513928225307","364","8","6.25"
"461","8","1200","0.05","backing footway","36000","1.8076490146515833","1.7569917820396759","1.8166365881795026","476","7.636363636363637","6.32258064516129"
"462","8","1200","0.05","backing footway","36000","2.4940158868488767","2.1420889311581925","2.587496484454214","644","10.470588235294118","7.28125"
"455","8","1200","0.05","backing road","36000","4.781706489789306","0.6690977089312621","5.335326902597119","539","6.285714285714286","9.51923076923077"
"466","8","1200","0.05","backing footway","36000","2.7928559524052856","4.8022107504388165","2.5622742542702897","520","10.285714285714286","7.344262295081967"
"463","8","1200","0.05","backing footway","36000","2.7045251848166854","3.4960848384663947","2.5827467765628835","661","13.1","8.153846153846153"
"468","8","1200","0.05","backing footway","36000","2.3712934298399304","2.5585622545623963","2.3457567719232313","553","9.777777777777779","7.045454545454546"
"467","8","1200","0.05","backing footway","36000","2.8870376871938963","3.187574659022324","2.818494167303203","532","10.461538461538462","6.947368421052632"
"471","8","1200","0.05","backing building","36000","2.5410405932505684","0.8787870539886562","2.674020876391521","379","5","7.18"
"472","8","1200","0.05","backing building","36000","1.3348423759189039","1.0180502446034532","1.3865635402153043","316","6.875","5.326530612244898"
"464","8","1200","0.05","backing footway","36000","4.681214459087953","5.310271150156359","4.572756408903746","620","9.4","9.068965517241379"
"470","8","1200","0.05","backing footway","36000","2.208107069915663","3.122976614756494","2.0400698065775518","367","8.666666666666666","5.8979591836734695"
"456","8","1200","0.05","backing road","36000","7.417604186690146","3.5346160192093534","8.080553386016135","535","13.571428571428571","10.731707317073171"
"469","8","1200","0.05","backing footway","36000","3.7034424751683384","4.928990145253275","3.577283156189008","668","14.428571428571429","8.338235294117647"
"475","8","1200","0.05","backing building","36000","1.7031952914760204","1.5579876899601497","1.7394971918549884","282","6.7","5.375"
"474","8","1200","0.05","backing building","36000","3.7751200376492786","4.463688496196621","3.5614263781001023","682","11.11111111111111","8.310344827586206"
"473","8","1200","0.05","backing building","36000","2.353425589288008","4.591825707774336","2.067672382672732","349","7.166666666666667","6.51063829787234"
"478","8","1200","0.05","backing building","36000","4.284589563883262","1.0806282453950573","4.581252648928467","386","6.2","6.574074074074074"
"480","8","1200","0.05","backing building","36000","1.7637034091060069","2.7562429192557563","1.6335342930207934","457","7.125","6.557377049180328"
"477","8","1200","0.05","backing building","36000","3.0389042020036072","3.284828049742345","2.984717591484902","567","9","7.627118644067797"
"483","8","1300","0.05","bus flag","36000","3.288092031488006","2.321319070425203","3.603344084008487","447","8.866666666666667","6.826086956521739"
"479","8","1200","0.05","backing building","36000","2.1677128780805557","2.410880192599494","2.135596440313903","368","9.571428571428571","5.679245283018868"
"476","8","1200","0.05","backing building","36000","2.538425291719977","1.835435743024919","2.6137456005087345","520","11","8.107142857142858"
"484","8","1300","0.05","bus flag","36000","2.4535844358817833","1.7391500503213813","2.604714786673407","551","10.909090909090908","8.288461538461538"
"485","8","1300","0.05","bus flag","36000","3.173605023569529","2.1440693594974025","3.3333605576496863","643","12","9.224137931034482"
"488","8","1300","0.05","bus flag","36000","2.3607856217898053","3.236863505490486","2.27677815348974","569","10.142857142857142","6.821917808219178"
"481","8","1300","0.05","bus flag","36000","2.25748927188006","5.147711914155785","2.0308051430741205","427","13.5","7.313725490196078"
"487","8","1300","0.05","bus flag","36000","4.610914053212097","2.9244295403375133","5.14000723372177","627","12.3125","8.431372549019608"
"482","8","1300","0.05","bus flag","36000","3.4797312167761003","2.5438142957725867","3.6802848427054227","601","9.416666666666666","8.714285714285714"
"489","8","1300","0.05","bus flag","36000","2.090586513959166","2.368647437690185","2.0366343944292673","601","8.461538461538462","7.3283582089552235"
"492","8","1300","0.05","backing road","36000","2.663140821286184","2.8955592602157987","2.6460512301884185","573","9.6","7.720588235294118"
"486","8","1300","0.05","bus flag","36000","3.1192190318534814","2.3036626950548507","3.2176482449153854","493","8.142857142857142","7.517241379310345"
"495","8","1300","0.05","backing road","36000","3.617068081069848","4.54016170577043","3.5084688311050733","645","11.25","8.161764705882353"
"491","8","1300","0.05","backing road","36000","3.15860783300156","5.002146918637404","2.77598651334129","582","11.454545454545455","8.60377358490566"
"494","8","1300","0.05","backing road","36000","3.411323206246659","3.6910153428700716","3.3842562252831034","593","9.5","8.64516129032258"
"493","8","1300","0.05","backing road","36000","9.887513195033335","8.66265471256716","10.03598088987772","867","14.125","11.424242424242424"
"490","8","1300","0.05","bus flag","36000","4.442874570877187","1.6858575389050618","4.918222335010313","526","7.2","7.827586206896552"
"497","8","1300","0.05","backing road","36000","6.409507074545339","4.555533371697406","6.730387138499789","588","13","9.057692307692308"
"501","8","1300","0.05","backing footway","36000","2.238861498066162","1.640518262454366","2.3565683640881545","521","7.583333333333333","7.049180327868853"
"498","8","1300","0.05","backing road","36000","5.377184427734871","3.5202483250564165","5.708780160356025","635","10.5","9.464285714285714"
"503","8","1300","0.05","backing footway","36000","2.2876624367120866","3.2604780702204015","2.1557552321685867","496","8.5","7.254237288135593"
"502","8","1300","0.05","backing footway","36000","2.748313850399417","2.290773760113448","2.813676720440269","474","7.875","7.339285714285714"
"504","8","1300","0.05","backing footway","36000","3.4425637863263203","3.32042773462002","3.4609678489122015","658","9.090909090909092","7.6438356164383565"
"496","8","1300","0.05","backing road","36000","6.6261733597975265","6.287637071409963","6.684766178941529","576","13","8.826923076923077"
"505","8","1300","0.05","backing footway","36000","2.2406997521334375","1.9226864058794622","2.278671494969732","553","8.5","7.2388059701492535"
"508","8","1300","0.05","backing footway","36000","3.505768271335424","1.0848691204557863","3.8689031439673696","423","7.555555555555555","5.916666666666667"
"499","8","1300","0.05","backing road","36000","4.348299395935034","8.992152266750088","3.823993426649463","637","15.285714285714286","8.548387096774194"
"507","8","1300","0.05","backing footway","36000","2.525358396690142","2.0236772798026563","2.606274705865543","572","8.8","7.806451612903226"
"500","8","1300","0.05","backing road","36000","5.698068920814304","9.158451870544914","5.062488379027047","644","18","9.83673469387755"
"509","8","1300","0.05","backing footway","36000","2.272037661006103","2.702343768929475","2.219879344894179","565","10.125","7.333333333333333"
"510","8","1300","0.05","backing footway","36000","3.051242416790873","1.4822338643583155","3.1960739754769563","434","5.833333333333333","6.138461538461539"
"506","8","1300","0.05","backing footway","36000","2.9419399071929395","2.8874207865956105","2.96085470413487","511","8.058823529411764","7.63265306122449"
"512","8","1300","0.05","backing building","36000","3.87227913047143","3.002541259871474","4.070640399204753","603","8.846153846153847","8.56140350877193"
"513","8","1300","0.05","backing building","36000","2.5489337023284127","2.5622116948688594","2.5472739532608566","634","10.333333333333334","7.513888888888889"
"515","8","1300","0.05","backing building","36000","4.973086497616483","3.072588664644775","5.482148417162475","551","8.533333333333333","7.553571428571429"
"511","8","1300","0.05","backing building","36000","5.321942756882955","3.053667112862638","5.6709082405783855","640","10.2","8.276923076923078"
"520","8","1300","0.05","backing building","36000","2.0100964418956675","1.7032174301502074","2.0552257083288246","628","11.2","7.588235294117647"
"518","8","1300","0.05","backing building","36000","3.8461813894333785","2.7051338607393585","4.067578671120279","670","9.153846153846153","8.223880597014926"
"519","8","1300","0.05","backing building","36000","3.4599770278339594","4.747204680749587","3.2576983966615036","742","10.545454545454545","8.942857142857143"
"517","8","1300","0.05","backing building","36000","3.1122533474611913","4.166156738146057","2.8864169066001475","619","10.5","8.803571428571429"
"514","8","1300","0.05","backing building","36000","5.645830768789374","3.3240887692960612","6.092319614845781","560","12.8","8.307692307692308"
"524","8","1400","0.05","bus flag","36000","2.340408495183143","2.5457443108291304","2.309004193966698","795","9.76923076923077","7.858823529411764"
"516","8","1300","0.05","backing building","36000","3.6063854768338572","3.4200531684578777","3.6402640783567626","726","13.5","8.545454545454545"
"525","8","1400","0.05","bus flag","36000","2.654881639810545","2.256977674035149","2.7093890323825165","733","10.4","8.616438356164384"
"527","8","1400","0.05","bus flag","36000","1.632659259452844","0.8479104594753006","1.7447662308782075","429","6.111111111111111","5.936507936507937"
"523","8","1400","0.05","bus flag","36000","3.9258270211502277","3.67370126828584","3.986825187165806","855","12.266666666666667","10.82258064516129"
"526","8","1400","0.05","bus flag","36000","2.222193850921612","0.9250160194578858","2.392315533736527","493","8.625","6.950819672131147"
"521","8","1400","0.05","bus flag","36000","2.8528186724277633","2.341903999278948","2.9120551562711032","718","10.625","9.173913043478262"
"528","8","1400","0.05","bus flag","36000","2.7739112197886087","1.679647991298043","2.959094227687012","626","10.363636363636363","7.876923076923077"
"529","8","1400","0.05","bus flag","36000","2.544588988144474","2.294856653966497","2.6019046058246644","592","9.428571428571429","7.540983606557377"
"522","8","1400","0.05","bus flag","36000","7.966373739357003","3.190768134400847","8.312432116527738","766","13","10.159420289855072"
"530","8","1400","0.05","bus flag","36000","1.9591250427045632","4.056865919277572","1.6921398402316354","372","7.714285714285714","5.781818181818182"
"532","8","1400","0.05","backing road","36000","3.4415186376964657","3.292135126146616","3.474383010237434","546","10.818181818181818","8.54"
"534","8","1400","0.05","backing road","36000","2.675878990895604","2.57907795151341","2.6878431643023926","868","11.363636363636363","8.348314606741573"
"531","8","1400","0.05","backing road","36000","6.681088765960297","4.630455659680361","7.105357684500975","743","11.416666666666666","10.448275862068966"
"535","8","1400","0.05","backing road","36000","4.086911622447392","4.2326725426411","4.066413993045153","722","14.444444444444445","9.25"
"539","8","1400","0.05","backing road","36000","3.4612499809245225","2.5164913958589503","3.669417126786429","593","11","7.627118644067797"
"538","8","1400","0.05","backing road","36000","4.5357663082292685","5.076115441435781","4.422467296427899","823","12.615384615384615","10.629032258064516"
"541","8","1400","0.05","backing footway","36000","3.265740813796544","5.3838704494337275","2.9674126961011664","718","15","8"
"542","8","1400","0.05","backing footway","36000","2.764385110815122","2.613052507761637","2.8086207947846025","755","11.052631578947368","8.384615384615385"
"536","8","1400","0.05","backing road","36000","8.409969472439064","10.867521577562473","7.967610093516852","642","12.444444444444445","10.6"
"544","8","1400","0.05","backing footway","36000","2.4336002853973047","2.986272303351154","2.376915975863576","635","10.625","7.051282051282051"
"537","8","1400","0.05","backing road","36000","6.097676847428868","8.804125500253301","5.421064684222758","713","12.142857142857142","9.696428571428571"
"543","8","1400","0.05","backing footway","36000","3.5526214198962958","3.201158625644275","3.6090290288503235","881","12.153846153846153","8.925925925925926"
"546","8","1400","0.05","backing footway","36000","2.4510503906167798","3.850677836985779","2.313058952242372","465","9","5.661971830985915"
"545","8","1400","0.05","backing footway","36000","4.556397733009699","5.42261624936425","4.430656335474361","699","11.666666666666666","9.580645161290322"
"548","8","1400","0.05","backing footway","36000","3.1092552721424376","3.8043988807751603","3.0460603986303716","729","9.571428571428571","8.597402597402597"
"549","8","1400","0.05","backing footway","36000","2.4807818130828507","2.8115907166277267","2.3980795871966314","488","7.714285714285714","6.785714285714286"
"533","8","1400","0.05","backing road","36000","3.2552415998170607","2.0545517728306053","3.412709118110365","683","12.875","9.508196721311476"
"547","8","1400","0.05","backing footway","36000","2.1412718745192416","2.2431949118364276","2.130906819876816","451","9.666666666666666","6.661016949152542"
"540","8","1400","0.05","backing road","36000","3.6080160444367606","2.9938302587911116","3.6762589095084994","633","11.5","10.444444444444445"
"551","8","1400","0.05","backing building","36000","2.809738974740964","2.2891255987636643","2.885008378496718","998","13.666666666666666","10.048192771084338"
"550","8","1400","0.05","backing footway","36000","4.517558747087847","2.898826902419579","4.850827068048961","780","10.928571428571429","9.220588235294118"
"552","8","1400","0.05","backing building","36000","2.192020206029699","2.7771287498211157","2.1005969960622908","563","10.5","7.15625"
"556","8","1400","0.05","backing building","36000","2.2192058926774796","1.9802786312010332","2.2717698902022985","406","9.545454545454545","6.02"
"560","8","1400","0.05","backing building","36000","2.453747124977201","2.12486202383961","2.532846073352064","841","10","8.240506329113924"
"555","8","1400","0.05","backing building","36000","5.245654572880658","2.7693246315274127","5.695896380399431","690","10.083333333333334","8.621212121212121"
"553","8","1400","0.05","backing building","36000","2.1932563307018906","2.219019495174201","2.1878543768609213","663","10.615384615384615","8.46774193548387"
"559","8","1400","0.05","backing building","36000","2.797153106215699","2.3305578070717896","2.891930276354306","631","9","8.03125"
"558","8","1400","0.05","backing building","36000","5.909877472745784","5.659324668931724","5.9480973919716575","650","11.666666666666666","9.23728813559322"
"554","8","1400","0.05","backing building","36000","2.2967376050720234","3.260980255583757","2.1454838559721434","508","10.5","8.313725490196079"
"557","8","1400","0.05","backing building","36000","4.43417412344138","3.9872687300809715","4.472480300015129","724","12.666666666666666","9.257142857142858"
"565","8","1500","0.05","bus flag","36000","2.420916836595541","2.7199120412976865","2.3653891557222857","692","10.538461538461538","7.928571428571429"
"563","8","1500","0.05","bus flag","36000","1.9301497951068431","1.6012572537511531","1.956816757919467","574","8.333333333333334","7.081081081081081"
"562","8","1500","0.05","bus flag","36000","2.032448471271341","1.1484845230833738","2.1956418155521966","642","10.083333333333334","8.015384615384615"
"569","8","1500","0.05","bus flag","36000","2.661654042707237","3.4994754658265257","2.534711402840678","595","11.1","7.333333333333333"
"570","8","1500","0.05","bus flag","36000","2.8452462774735814","2.9473043812494932","2.834360079737484","674","10.875","7.826666666666667"
"568","8","1500","0.05","bus flag","36000","2.8049747563096528","1.6078096219416964","2.9343980140791612","729","10.125","8.756756756756756"
"566","8","1500","0.05","bus flag","36000","2.3364371815037464","2.7042230576592483","2.2751395354778294","846","11.833333333333334","9.777777777777779"
"564","8","1500","0.05","bus flag","36000","5.693282726887828","4.40741132623245","6.014750577051673","886","14.3125","10.265625"
"571","8","1500","0.05","backing road","36000","3.206731273128201","3.544735377550114","3.1555185300339725","649","12.2","7.984848484848484"
"567","8","1500","0.05","bus flag","36000","2.8054375598192487","1.851521921240727","2.9713359317459482","725","9.75","8.81159420289855"
"572","8","1500","0.05","backing road","36000","3.666711780096621","2.602113322869567","3.8562978067260962","847","12.76923076923077","9.32876712328767"
"573","8","1500","0.05","backing road","36000","2.4848702450009887","2.684737431618266","2.457491178341088","667","8.9","7.917808219178082"
"574","8","1500","0.05","backing road","36000","5.795972183052601","6.7032690828065205","5.638707387095256","1028","12.384615384615385","11.56"
"579","8","1500","0.05","backing road","36000","4.306135592004222","0.9148490589127141","4.653959851808478","792","9.25","9.205128205128204"
"575","8","1500","0.05","backing road","36000","4.282114552810546","3.1557081935774263","4.461686581094085","799","11.181818181818182","9.797101449275363"
"578","8","1500","0.05","backing road","36000","6.408661971186564","3.9160835144904698","6.966701924178225","1128","16.333333333333332","13.17910447761194"
"582","8","1500","0.05","backing footway","36000","2.601605490406624","3.195501791659341","2.4846259159174533","695","11.846153846153847","8.196969696969697"
"561","8","1500","0.05","bus flag","36000","5.241789939249607","3.449169261433976","5.550862469907477","699","14","9.637931034482758"
"581","8","1500","0.05","backing footway","36000","2.9131463969269236","2.950519657084884","2.9032534751204038","825","11.88888888888889","8.985294117647058"
"576","8","1500","0.05","backing road","36000","8.725939372522477","8.897691460685484","8.697741268495713","1140","17.545454545454547","14.134328358208956"
"585","8","1500","0.05","backing footway","36000","2.4910399578909797","2.7653052254755512","2.461300350562532","746","8.333333333333334","8.08433734939759"
"583","8","1500","0.05","backing footway","36000","2.9697498923027377","2.7948088506234","3.0160578151002086","778","10.777777777777779","8.588235294117647"
"586","8","1500","0.05","backing footway","36000","2.472229603614521","2.4649398622818146","2.4736875518810635","656","8.214285714285714","7.728571428571429"
"580","8","1500","0.05","backing road","36000","5.799152951193687","11.35212252910801","4.625990364310379","968","15.666666666666666","10.32394366197183"
"589","8","1500","0.05","backing footway","36000","3.2309816313654585","2.8906225296344337","3.3033079404833003","886","12.588235294117647","8.4"
"592","8","1500","0.05","backing building","36000","2.005232800732761","1.2890324602229724","2.102896483529551","586","9","7.651515151515151"
"588","8","1500","0.05","backing footway","36000","2.9747230343670816","2.665016110061648","3.0420506266073932","680","9.466666666666667","7.797101449275362"
"590","8","1500","0.05","backing footway","36000","3.301220376262946","3.7708343582142576","3.224119573256014","599","8.818181818181818","7.492537313432836"
"591","8","1500","0.05","backing building","36000","2.529513090975806","2.7254343495706115","2.4926003900811335","780","11.538461538461538","9.130434782608695"
"587","8","1500","0.05","backing footway","36000","2.071511355923792","1.8299841865766495","2.106015237259098","675","12.4","7.871428571428571"
"577","8","1500","0.05","backing road","36000","4.986070739105471","5.495925311265731","4.924270184904228","880","17.5","11.212121212121213"
"593","8","1500","0.05","backing building","36000","2.7114456615380975","3.119025671535919","2.6287482682052064","784","11.642857142857142","9"
"594","8","1500","0.05","backing building","36000","2.822058088193454","4.567298064059416","2.559076721967077","696","10","8.027397260273972"
"584","8","1500","0.05","backing footway","36000","3.144134428971894","3.7722243205870996","3.05809471779173","849","12.1","9.972602739726028"
"596","8","1500","0.05","backing building","36000","4.131577627063013","4.38709919280312","4.079826423875142","1194","14.8125","12.113924050632912"
"600","8","1500","0.05","backing building","36000","1.6781016199255276","1.1187197321769058","1.7498172465599664","644","6.9","7.371794871794871"
"598","8","1500","0.05","backing building","36000","2.3646202387400885","2.0081762659100946","2.4076393389092257","502","10","7.448275862068965"
"599","8","1500","0.05","backing building","36000","2.4013832428525053","1.135737009053469","2.464665554542457","413","11","6.333333333333333"
"595","8","1500","0.05","backing building","36000","4.13544164398416","4.2543479285495565","4.111660387071081","905","13.071428571428571","10.314285714285715"
"603","8","1600","0.05","bus flag","36000","1.9068919764521526","1.8124130792180047","1.920014045512451","654","8.7","7.875"
"601","8","1600","0.05","bus flag","36000","2.826277743235965","3.154367320013649","2.736798767751143","760","10.944444444444445","8.530303030303031"
"597","8","1500","0.05","backing building","36000","7.419348764588297","3.6462773025930493","7.951448586151728","1001","10.909090909090908","11.294871794871796"
"602","8","1600","0.05","bus flag","36000","3.1954165205372433","3.4169598855107535","3.1475152524348617","946","15.125","9.513513513513514"
"609","8","1600","0.05","bus flag","36000","2.347953069917637","1.1941245445726716","2.498452442788718","623","10.333333333333334","7.681159420289855"
"606","8","1600","0.05","bus flag","36000","2.4589404245471345","1.9241547730529933","2.556767068113136","867","9.8","8.78048780487805"
"607","8","1600","0.05","bus flag","36000","6.172518301289783","2.344863685551472","6.884640090264354","1200","12","11.720930232558139"
"605","8","1600","0.05","bus flag","36000","5.8452222111380125","10.339136583804763","5.291177973411975","770","11.666666666666666","9.10958904109589"
"610","8","1600","0.05","bus flag","36000","3.2450208582244877","2.997761393922145","3.298772915681518","674","10.6","7.463768115942029"
"604","8","1600","0.05","bus flag","36000","4.541398403231698","3.351182693706939","4.80014094878056","945","12.666666666666666","10.942028985507246"
"608","8","1600","0.05","bus flag","36000","3.2609889302598876","1.1961144878927918","3.569179145538559","716","9.1","9.328358208955224"
"614","8","1600","0.05","backing road","36000","5.1321151456928185","4.17451843165032","5.246455051847147","739","14.25","9.328358208955224"
"613","8","1600","0.05","backing road","36000","3.0795151209562532","2.58594751011419","3.149120809664748","869","13.181818181818182","9.282051282051283"
"611","8","1600","0.05","backing road","36000","4.785637987030884","6.360466548220645","4.450018785465851","779","14.23076923076923","9.737704918032787"
"616","8","1600","0.05","backing road","36000","5.676260187926607","9.520254896465833","5.046097120952964","700","16.1","8.836065573770492"
"615","8","1600","0.05","backing road","36000","6.877171115352393","10.016548631053073","6.079024289326796","904","14.866666666666667","11.542372881355933"
"612","8","1600","0.05","backing road","36000","8.067759974435734","9.385232651710776","7.8944083063732275","1252","20.2","13.81578947368421"
"620","8","1600","0.05","backing road","36000","3.9077127616396745","5.5007000296537765","3.7628957372747553","814","14.857142857142858","9.220779220779221"
"619","8","1600","0.05","backing road","36000","3.9813481234759585","2.2561047076025997","4.197003550460128","651","11.125","8.78125"
"621","8","1600","0.05","backing footway","36000","2.8536529932338053","2.5627108945149533","2.8855370588468303","660","9.375","8.013698630136986"
"624","8","1600","0.05","backing footway","36000","4.815569247679204","3.5965547326027822","4.9002230334484","647","11.2","8.208333333333334"
"617","8","1600","0.05","backing road","36000","5.804357807307801","12.221561016129","4.857557333875163","807","17.88888888888889","10.59016393442623"
"618","8","1600","0.05","backing road","36000","6.077608664483253","1.8163581839129161","6.3246376778496485","820","14.75","11.028985507246377"
"622","8","1600","0.05","backing footway","36000","4.669782006809081","2.099752385880374","4.967756455612408","768","9.625","10.014492753623188"
"628","8","1600","0.05","backing footway","36000","2.922046188284114","4.393368765461145","2.698554151244566","823","14.083333333333334","8.278481012658228"
"629","8","1600","0.05","backing footway","36000","3.2320240644013896","4.040798953040451","3.0266209180803583","732","12.625","8.412698412698413"
"625","8","1600","0.05","backing footway","36000","4.42442380465799","3.21348456619053","4.721847477264034","746","14","9.649122807017545"
"630","8","1600","0.05","backing footway","36000","2.9750060038634123","2.4944295283793636","3.0748660507172376","795","9.0625","8.441558441558442"
"627","8","1600","0.05","backing footway","36000","4.054428236753315","3.7430868878370687","4.132263573982377","866","14.9375","9.796875"
"633","8","1600","0.05","backing building","36000","2.554911059731464","2.109835072384389","2.6405025957597488","805","11.6","8.08974358974359"
"632","8","1600","0.05","backing building","36000","2.607784339844789","4.267880356731446","2.233678195194275","883","16.125","8.80281690140845"
"626","8","1600","0.05","backing footway","36000","3.8870727951463517","1.9276212942264794","4.132004232761334","718","8.666666666666666","8.88888888888889"
"635","8","1600","0.05","backing building","36000","2.442730014142106","1.6342406925155328","2.648060635507586","686","8.4375","8.746031746031745"
"636","8","1600","0.05","backing building","36000","2.3115182632600573","3.041629622525761","2.221504534035518","713","13.555555555555555","8.095890410958905"
"637","8","1600","0.05","backing building","36000","2.287297369355251","2.5478675801038753","2.2191482373133025","640","10.647058823529411","7.061538461538461"
"623","8","1600","0.05","backing footway","36000","3.013573404161652","4.123177741261204","2.8001879547194313","592","15.4","8.423076923076923"
"634","8","1600","0.05","backing building","36000","3.1067754313188716","2.9629548627116225","3.1253329240423873","628","8.5","9.03225806451613"
"631","8","1600","0.05","backing building","36000","4.7037609741511375","2.4539791750659155","4.9503124041878745","914","12","11.205479452054794"
"639","8","1600","0.05","backing building","36000","2.657562009245369","2.3118417496718013","2.7013857041208906","602","10.222222222222221","7.183098591549296"
"638","8","1600","0.05","backing building","36000","3.310382074877752","2.6646383638848508","3.4453135965777624","797","12.214285714285714","9.343283582089553"
"641","8","1700","0.05","bus flag","36000","3.8939409360463118","4.1604442090062275","3.8414478671299648","765","12.846153846153847","9.06060606060606"
"640","8","1600","0.05","backing building","36000","10.070967961900012","7.669300282323711","10.494791670060534","944","13.583333333333334","11.485294117647058"
"647","8","1700","0.05","bus flag","36000","3.441545980920159","1.2470099451664323","3.8433624381708418","711","9.923076923076923","8.19718309859155"
"642","8","1700","0.05","bus flag","36000","2.79425445631305","2.4439558014822182","2.8387368251804563","666","8.375","9.507936507936508"
"645","8","1700","0.05","bus flag","36000","3.4075578914488474","4.154384752459529","3.273512044600776","934","14.928571428571429","9.294871794871796"
"643","8","1700","0.05","bus flag","36000","3.4266083162590504","4.171514029924867","3.275468026529755","887","13.714285714285714","10.072463768115941"
"650","8","1700","0.05","bus flag","36000","2.673286927381223","2.469659588032745","2.719900414701957","1005","12.473684210526315","9.25301204819277"
"648","8","1700","0.05","bus flag","36000","2.9239231021833887","3.268376510752605","2.8702420514972764","787","14.083333333333334","8.025974025974026"
"646","8","1700","0.05","bus flag","36000","5.234650675805388","2.1749723080030927","5.787604597697369","1239","13.466666666666667","12.493975903614459"
"644","8","1700","0.05","bus flag","36000","2.85687415810687","4.582363139958129","2.4027981102512754","745","13.6","9.491228070175438"
"651","8","1700","0.05","backing road","36000","4.303405816066624","8.254528391328295","3.691260064969744","912","17.272727272727273","10.169014084507042"
"649","8","1700","0.05","bus flag","36000","5.661362493319865","1.7474169413379397","5.95490840971851","877","13","9.9875"
"656","8","1700","0.05","backing road","36000","2.937922671434415","6.056319386618987","2.440786963216584","678","13.272727272727273","7.7101449275362315"
"652","8","1700","0.05","backing road","36000","6.635859658916918","6.095012937716035","6.679712095771041","945","15.5","11.513513513513514"
"655","8","1700","0.05","backing road","36000","5.511552334150825","4.597029419916931","5.668327690876637","953","14.083333333333334","11.2"
"654","8","1700","0.05","backing road","36000","5.831002502832375","3.8533432031024235","6.152372139038491","1169","14.153846153846153","12.3125"
"653","8","1700","0.05","backing road","36000","3.875410262792201","3.790802282554479","3.8812053299317695","744","15.8","9.10958904109589"
"661","8","1700","0.05","backing footway","36000","2.7015059372902486","2.6849414216516614","2.7040543243115684","740","10","7.948717948717949"
"658","8","1700","0.05","backing road","36000","3.812187102848429","3.8570545593741388","3.8078249890195406","810","12.857142857142858","10"
"663","8","1700","0.05","backing footway","36000","3.3865352057397495","2.8023005177058833","3.465485839257839","621","9.7","7.081081081081081"
"657","8","1700","0.05","backing road","36000","4.162607051720655","1.869827269408798","4.685521738914588","715","10.692307692307692","10.105263157894736"
"662","8","1700","0.05","backing footway","36000","4.073493161331121","4.250647082152499","4.053809392350969","1292","14.818181818181818","11.404040404040405"
"666","8","1700","0.05","backing footway","36000","2.7636007548998593","3.1331582176044854","2.683696438639398","762","10.1875","8.094594594594595"
"664","8","1700","0.05","backing footway","36000","4.326776379260676","3.8053822487779247","4.486091252463738","1065","13.5","10.666666666666666"
"659","8","1700","0.05","backing road","36000","5.769029549089248","3.769846840225514","6.106919584390161","980","14.416666666666666","11.366197183098592"
"665","8","1700","0.05","backing footway","36000","3.6763900959929137","3.097619614214374","3.822745850005878","1240","13.545454545454545","10.827586206896552"
"660","8","1700","0.05","backing road","36000","5.75770766364057","8.184957004080657","5.496311580823945","870","18","11.446153846153846"
"670","8","1700","0.05","backing footway","36000","2.6992357006688223","2.5967681194558954","2.709835795277056","786","9.333333333333334","8.068965517241379"
"669","8","1700","0.05","backing footway","36000","3.1462732628878634","2.9126730937273515","3.1852066244146156","713","10","8.23611111111111"
"667","8","1700","0.05","backing footway","36000","4.639948185007286","3.60897133977749","4.761239578563734","853","11.4","8.694117647058823"
"673","8","1700","0.05","backing building","36000","3.1984480362214263","3.7528227458957275","3.0636001338682184","1077","14.166666666666666","11.108108108108109"
"672","8","1700","0.05","backing building","36000","3.480167786964577","5.492427822657098","3.1343105933299253","662","11.090909090909092","8.4375"
"675","8","1700","0.05","backing building","36000","5.9105067866387975","7.7578549040621665","5.562455692051787","834","11.153846153846153","9.985507246376812"
"668","8","1700","0.05","backing footway","36000","4.05893961899686","2.450734977509137","4.4739601716388515","682","10.1875","8.370967741935484"
"674","8","1700","0.05","backing building","36000","4.936124933770445","3.4000980035349664","5.23416000978628","849","13.153846153846153","10.119402985074627"
"671","8","1700","0.05","backing building","36000","3.4145270791488476","4.584749876678791","3.219489946227192","805","14.727272727272727","9.742424242424242"
"677","8","1700","0.05","backing building","36000","5.276941882887325","5.8455298363824015","5.240020587205827","828","14.8","9.792207792207792"
"682","8","1800","0.05","bus flag","36000","4.358104818151576","3.2202650945708986","4.518886518222758","1139","14.076923076923077","10.391304347826088"
"678","8","1700","0.05","backing building","36000","4.147913045109672","5.158671505954192","3.9976651657949454","921","16.90909090909091","9.932432432432432"
"681","8","1800","0.05","bus flag","36000","6.483424122183111","7.173953031164924","6.3280551176622035","1251","14.722222222222221","12.325"
"679","8","1700","0.05","backing building","36000","2.701775012161115","5.529065684492381","2.303054532729782","1037","14.545454545454545","11.243589743589743"
"684","8","1800","0.05","bus flag","36000","3.0524578011070234","2.230595131804454","3.1262147073264845","767","11.428571428571429","8.807692307692308"
"683","8","1800","0.05","bus flag","36000","2.608881241759241","2.8541600358172077","2.567004374481052","940","10.642857142857142","9.646341463414634"
