"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"wide-high-speed-density"
"08/15/2019 22:57:14:026 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"7","8","1500","0.05","bus flag","7","0.9489150122819122","0.029166666666666667","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","10","0.9394574636799101","0.020833333333333332","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","7","1.1698627922894798","0.020833333333333332","0","0","0","0","0","0"
"2","8","1500","0.05","bus flag","11","1.045102920705951","0.020833333333333332","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","13","1.1527456580989615","0.016666666666666666","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","8","1.0792044491312873","0.025","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","10","1.087328075133254","0.029166666666666667","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","12","1.0911694674579808","0.025","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","11","0.9394576504458506","0.020833333333333332","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","8","1.104765077100242","0.025","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","8","0.9818642778117024","0.03333333333333333","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","14","1.1717259332763856","0.020833333333333332","0","0","0","0","0","0"
"2","8","1500","0.05","bus flag","12","1.0626703053112385","0.025","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","9","1.043301795151566","0.03333333333333333","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","13","1.0953129577897696","0.029166666666666667","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","11","1.087328075025029","0.029166666666666667","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","12","0.9394576754700784","0.020833333333333332","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","15","1.1717259332758192","0.020833333333333332","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","9","1.1047650770971542","0.025","0","0","0","0","0","0"
