"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"narrow-mid-speed-density"
"08/13/2019 21:54:54:222 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"8","4","1000","0.05","bus flag","22","0.9337266529896172","0.1","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","24","1.0215483461854995","0.09166666666666666","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","22","0.8604326850003395","0.09166666666666666","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","32","0.7341613287025678","0.058333333333333334","-0.004237970786782341","0","-0.004237970786782341","1","0","1"
"4","4","1000","0.05","bus flag","19","0.9104686472343053","0.13333333333333333","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","29","0.8536121453613249","0.09166666666666666","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","25","0.9949266360111604","0.10833333333333334","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","22","0.828589190088845","0.09166666666666666","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","30","0.8951178554547959","0.1","0","0","0","0","0","0"
"8","4","1000","0.05","bus flag","23","1.0371785393832327","0.1","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","33","0.6849004975504603","0.058333333333333334","-0.004237970786782341","0","-0.004237970786782341","1","0","1"
"4","4","1000","0.05","bus flag","20","0.9950429524648907","0.13333333333333333","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","23","0.8907797605387932","0.09166666666666666","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","23","0.7420161607605246","0.09166666666666666","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","25","0.8501246927919621","0.09166666666666666","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","34","0.9329881200848985","0.06666666666666667","-0.004237970786782341","0","-0.004237970786782341","1","0","1"
"7","4","1000","0.05","bus flag","31","0.9259368582962951","0.1","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","24","0.838479733872315","0.09166666666666666","0","0","0","0","0","0"
"4","4","1000","0.05","bus flag","21","0.9375503442515745","0.14166666666666666","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","26","0.9149361876881307","0.1","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","24","0.8605289765770204","0.09166666666666666","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","35","1.0207239108217485","0.06666666666666667","-0.004237970786782341","0","-0.004237970786782341","1","0","1"
"8","4","1000","0.05","bus flag","24","0.8773251361119492","0.1","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","26","0.954979106142307","0.11666666666666667","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","32","0.9157818162056359","0.10833333333333334","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","25","0.8904425599889175","0.09166666666666666","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","36","0.8381922308874814","0.06666666666666667","1.7431112420156456","0","1.7431112420156456","4","0","2"
"4","4","1000","0.05","bus flag","22","0.9878048904249529","0.14166666666666666","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","25","0.9323460768665875","0.1","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","27","1.0035541218030826","0.10833333333333334","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","37","0.8577125130002321","0.06666666666666667","1.7431112420156456","0","1.7431112420156456","4","0","2"
"8","4","1000","0.05","bus flag","25","0.6801651867390514","0.1","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","26","0.9000097023223982","0.09166666666666666","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","33","0.9205812296623326","0.10833333333333334","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","38","0.9382056023238672","0.075","1.7431112420156456","0","1.7431112420156456","4","0","2"
"3","4","1000","0.05","bus flag","26","0.8910652988454896","0.1","0","0","0","0","0","0"
"4","4","1000","0.05","bus flag","23","0.8646818194114182","0.15","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","28","0.902941110823148","0.10833333333333334","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","27","0.950551264697332","0.125","0","0","0","0","0","0"
"8","4","1000","0.05","bus flag","26","0.6326894643132642","0.1","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","39","0.9995362503052496","0.075","1.7431112420156456","0","1.7431112420156456","4","0","2"
"5","4","1000","0.05","bus flag","27","0.769357220192509","0.1","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","27","0.8181088753679648","0.1","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","34","0.8935075759796397","0.1","2.04223683375567","0","2.04223683375567","7","0","7"
"2","4","1000","0.05","bus flag","29","0.6289815750208031","0.1","3.013300895138805","0","3.013300895138805","6","0","6"
"3","4","1000","0.05","bus flag","28","0.9312001721766623","0.1","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","40","1.009009462349951","0.075","1.7431112420156456","0","1.7431112420156456","4","0","2"
"5","4","1000","0.05","bus flag","28","0.8112698113062781","0.09166666666666666","1.2192174006514556","0","1.2192174006514556","8","0","8"
"8","4","1000","0.05","bus flag","27","0.5730847753362496","0.10833333333333334","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","30","0.737576594460399","0.10833333333333334","3.013300895138805","0","3.013300895138805","6","0","6"
"3","4","1000","0.05","bus flag","29","0.79558714745638","0.09166666666666666","3.515960608372012","0","3.515960608372012","6","0","6"
"7","4","1000","0.05","bus flag","35","0.9351429498009607","0.10833333333333334","2.04223683375567","0","2.04223683375567","7","0","7"
