"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"mid-high-speed-density"
"08/15/2019 21:36:37:556 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"1","6","1500","0.05","bus flag","14","1.1432720268559995","0.05","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","13","1.0922395031059848","0.05","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","12","1.1180012925958394","0.06111111111111111","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","11","1.0432276377028051","0.05","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","14","1.0310682667148916","0.05555555555555556","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","10","1.0868817552254153","0.07222222222222222","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","14","1.118882765152407","0.06111111111111111","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","14","1.0950988324094892","0.05","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","15","1.1225343136179984","0.05555555555555556","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","13","1.0638742816497158","0.06666666666666667","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","13","1.1180012925958394","0.06111111111111111","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","15","0.9946008152829989","0.05555555555555556","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","12","1.0418884440908962","0.05555555555555556","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","15","1.0999365493810702","0.06666666666666667","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","16","0.9704581038873379","0.05555555555555556","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","15","1.097537292441058","0.06111111111111111","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","11","1.0863290782820032","0.07222222222222222","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","14","1.0609927504511951","0.07222222222222222","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","14","1.1172330225517402","0.07777777777777778","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","16","0.9652234596661213","0.05555555555555556","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","13","1.0593995477879685","0.06111111111111111","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","17","1.096200965783951","0.06111111111111111","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","16","0.9668215118519042","0.06666666666666667","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","16","1.0883117179465331","0.06111111111111111","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","17","1.0034360571933598","0.06111111111111111","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","15","1.1172330225517402","0.07777777777777778","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","15","1.061262345775713","0.07222222222222222","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","18","1.1167256532530745","0.06111111111111111","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","17","1.079498079668429","0.06666666666666667","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","14","1.0603905564083407","0.06111111111111111","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","17","1.0226257315441722","0.06666666666666667","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","12","1.0935352244451049","0.07777777777777778","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","19","1.119972807810589","0.06666666666666667","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","16","1.100980569960922","0.07777777777777778","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","18","1.034000627362141","0.06666666666666667","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","18","1.0891466024141079","0.07222222222222222","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","16","1.0612987160736378","0.07222222222222222","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","18","1.0874926461090921","0.07222222222222222","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","15","0.9923425165631855","0.06666666666666667","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","20","1.0837513766536933","0.06666666666666667","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","13","0.9613923013050968","0.08333333333333333","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","19","0.9963110504771833","0.06666666666666667","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","17","0.9039828070202399","0.07777777777777778","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","19","1.091352840449881","0.07222222222222222","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","16","0.91199447668327","0.06666666666666667","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","17","1.061303593598811","0.07222222222222222","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","19","1.1150631797516966","0.07777777777777778","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","21","0.9991857861754436","0.07222222222222222","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","14","1.0247828253155093","0.08333333333333333","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","20","0.9405541991208852","0.06666666666666667","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","18","0.9711675983095289","0.08888888888888888","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","17","0.8640888028198805","0.06666666666666667","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","20","1.0762839219567644","0.08888888888888888","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","18","0.80353487028099","0.07222222222222222","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","20","1.0278134866814996","0.08888888888888888","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","22","1.0908300582278263","0.07222222222222222","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","21","0.968112525911399","0.06666666666666667","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","15","1.027723241536811","0.08888888888888888","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","18","0.9466359914514673","0.06666666666666667","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","21","0.9804336416526042","0.08888888888888888","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","19","0.9623087633037014","0.08888888888888888","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","23","1.0642423983226588","0.07777777777777778","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","22","0.975029740540965","0.06666666666666667","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","21","1.036243423692187","0.09444444444444446","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","19","0.9328999861281918","0.07777777777777778","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","19","0.9346731986104037","0.07777777777777778","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","16","1.0924389019967018","0.08888888888888888","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","24","1.0676219893379575","0.08888888888888888","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","23","0.9309226140454756","0.06666666666666667","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","22","1.0621710401151487","0.08888888888888888","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","20","1.0804680016449333","0.08888888888888888","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","22","0.9635580561722039","0.1","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","20","0.9265496340019779","0.08888888888888888","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","24","0.9394375106432435","0.07222222222222222","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","25","1.0727844414847558","0.09444444444444446","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","20","0.9094190863697383","0.08333333333333333","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","17","1.1002380539035697","0.09444444444444446","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","23","0.9439887728989418","0.10555555555555556","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","21","1.0932404205460466","0.09444444444444446","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","23","0.9657049729884868","0.1","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","25","0.9680498936381489","0.07222222222222222","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","21","0.9413967804416259","0.08888888888888888","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","26","1.0488784152489616","0.1","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","21","0.8072414045983457","0.08333333333333333","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","22","1.1008247784027099","0.09444444444444446","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","18","1.1013555717959171","0.09444444444444446","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","24","0.9477203129658092","0.10555555555555556","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","26","0.9603439905716776","0.08333333333333333","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","22","0.9290447836532414","0.09444444444444446","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","24","0.9694539255932432","0.1","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","27","1.0170246619430532","0.08888888888888888","0.8872854571770361","0","0.8872854571770361","8","0","4"
"5","6","1500","0.05","bus flag","22","0.9659599603433114","0.08333333333333333","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","23","1.0580194149398046","0.1","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","19","1.0908655514545327","0.09444444444444446","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","27","0.848731049983742","0.08333333333333333","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","25","1.0308400113961234","0.11111111111111112","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","23","0.8837550664477027","0.1","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","25","0.9948596954958355","0.1","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","23","0.9694565835875574","0.08888888888888888","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","28","1.0340144578893955","0.09444444444444446","0.8872854571770361","0","0.8872854571770361","8","0","4"
"2","6","1500","0.05","bus flag","24","1.0818089828045554","0.1","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","28","0.8720360790539798","0.08888888888888888","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","20","1.0700276222383007","0.09444444444444446","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","24","0.87633620177334","0.1","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","26","1.05061343503363","0.10555555555555556","0.9860934439940685","0","0.9860934439940685","6","0","6"
"4","6","1500","0.05","bus flag","26","1.054528768069404","0.1","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","24","0.8133200789855025","0.08888888888888888","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","29","0.8636519104602861","0.09444444444444446","0.8872854571770361","0","0.8872854571770361","8","0","4"
"6","6","1500","0.05","bus flag","29","0.8767634496054089","0.1","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","21","1.0512967741067596","0.1","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","25","1.097961561071359","0.1","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","25","0.8798021506122252","0.10555555555555556","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","30","1.0134875308924247","0.10555555555555556","0.8872854571770361","0","0.8872854571770361","8","0","4"
"5","6","1500","0.05","bus flag","25","0.9197646692153145","0.08888888888888888","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","27","0.993632745464104","0.11111111111111112","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","27","1.0337980257275843","0.12222222222222222","0.9860934439940685","0","0.9860934439940685","6","0","6"
"6","6","1500","0.05","bus flag","30","0.9628623280467588","0.1","2.0286187838072607","0","2.0286187838072607","6","0","6"
"3","6","1500","0.05","bus flag","22","0.9059673960026777","0.1","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","26","1.0848106802182638","0.1","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","31","1.042164396912559","0.1","0.9079175348772827","0","0.9079175348772827","12","0","4"
"5","6","1500","0.05","bus flag","26","0.9854012723279062","0.09444444444444446","0","0","0","0","0","0"
