,pedestrian_flow,bus flag_mean,bus flag_stdv,backing road_mean,backing road_stdv,backing footway_mean,backing footway_stdv,backing building_mean,backing building_stdv
118,118,13.3055555559,2.5661936390187567,14.394166667,5.926890032772012,13.091666667,4.305890667968707,14.69702381,2.584538301032129
119,119,13.361666667,2.459499723039898,14.394166667,5.926890032772012,13.091666667,4.305890667968707,14.631468254,2.7066840501133598
120,120,13.435,2.4451570928351365,14.394166667,5.926890032772012,13.091666667,4.305890667968707,14.861230158,2.660768217983397
121,121,13.435,2.4451570928351365,14.550833334,6.0694087846741915,13.138888889,4.292109230502386,14.861230158,2.660768217983397
122,122,13.435,2.4451570928351365,14.57702381,6.0537278041113,13.122222222,4.2670717395908415,14.557896825,2.5081517833882354
123,123,13.435,2.4451570928351365,14.80202381,6.173763716022036,13.122222222,4.2670717395908415,14.557896825,2.5081517833882354
124,124,13.435,2.4451570928351365,14.846666667000001,6.148220911313379,13.234126984,4.28301065974095,14.620119047,2.46645525018507
125,125,13.235,2.2888410186472052,16.146666667,3.4366044292262936,13.169285714,4.427321955925803,14.561937229,2.5049961089397117
126,126,13.168333333,2.240927524651785,16.146666667,3.4366044292262936,13.343831169,4.445514904320303,14.561937229,2.5049961089397117
127,127,13.063333333,2.208985577539,16.146666667,3.4366044292262936,13.563831169,4.5887128156089645,14.415270562,2.2602703559491077
128,128,12.987142857,2.173163756858977,16.146666667,3.4366044292262936,13.607164502,4.599519870867737,14.38345238,2.2873284670749645
129,129,12.987142857,2.173163756858977,16.146666667,3.4366044292262936,13.55521645,4.594383532062749,14.38345238,2.2873284670749645
130,130,13.111547619,2.126230769285095,16.433333334,3.418371300036551,13.283430736,4.341920910753754,14.437619047,2.3131087645518007
131,131,13.171547619,2.1311931560485124,16.433333334,3.418371300036551,13.25724026,4.332312388915239,14.437619047,2.3131087645518007
132,132,13.171547619,2.1311931560485124,16.433333334,3.418371300036551,13.185811689,4.306195828594018,14.437619047,2.3131087645518007
133,133,13.238820346,2.1566854043107684,16.443055556,3.4048680278848926,12.965811689,4.130959991460213,14.437619047,2.3131087645518007
134,134,13.522153679,2.626079575444398,16.309722223,3.318627863666411,12.965811689,4.130959991460213,14.437619047,2.3131087645518007
135,135,13.465487012,2.6111034902148686,16.304960319,3.703404898415656,13.096168832,4.207122469659179,14.347142857,2.2474836294756964
136,136,13.825487012,3.541394051360604,16.172579366,3.5679979139256166,13.096168832,4.207122469659179,14.397142857,2.2070216513525702
137,137,13.825487012,3.541394051360604,16.172579366,3.5679979139256166,13.076724388,4.20421316958741,14.58047619,2.3925444789562063
138,138,13.825487012,3.541394051360604,16.172579366,3.5679979139256166,13.076724388,4.20421316958741,14.58047619,2.3925444789562063
139,139,13.972153679,3.542981866323492,16.095793652,3.5046735172021637,13.076724388,4.20421316958741,14.637619047,2.421697086389337
140,140,14.029426406,3.4884188734838837,16.095793652,3.5046735172021637,12.9662265513,4.093752132991171,14.637619047,2.421697086389337
141,141,14.378434342,3.475432978080587,16.095793652,3.5046735172021637,12.9840836943,4.097073498882603,14.637619047,2.421697086389337
142,142,14.378434342,3.475432978080587,16.095793652,3.5046735172021637,12.9840836943,4.097073498882603,14.637619047,2.421697086389337
143,143,14.597481961,3.5635314711763204,16.095793652,3.5046735172021637,12.9440836943,4.055248564140267,14.637619047,2.421697086389337
144,144,14.597481961,3.5635314711763204,16.095793652,3.5046735172021637,12.9565836943,4.058628118370928,14.561428571,2.3380011618042844
145,145,14.711875901,3.4618542038371145,16.095793652,3.5046735172021637,13.1004725833,4.118895289380155,14.561428571,2.3380011618042844
146,146,14.862999222000001,3.4272696524549473,16.230515874,3.346730429516089,13.332267455,3.550301648872213,14.561428571,2.3380011618042844
147,147,14.862999222000001,3.4272696524549473,16.230515874,3.346730429516089,13.411434122000001,3.621415191450472,14.561428571,2.3380011618042844
148,148,14.87124098,3.4219757418112646,16.230515874,3.346730429516089,13.422545233000001,3.6232128785435997,14.561428571,2.3380011618042844
149,149,14.723621933,3.525951022294709,16.138849207,3.3586698792220964,13.387898768,3.603020652309925,14.792792207,2.582675028902514
150,150,14.723621933,3.525951022294709,16.13468254,3.35561199591685,13.387898768,3.603020652309925,14.89814935,2.6828414691927387
151,151,14.6402886,3.5329107164236246,16.13468254,3.35561199591685,13.216470197,3.5583003764988037,14.919577921,2.666803727853499
152,152,14.493968254,3.627635684696144,16.13468254,3.35561199591685,13.213722945,3.557308745638066,14.919577921,2.666803727853499
153,153,14.493968254,3.627635684696144,16.23968254,3.3932220589199678,13.327056278,3.6949316941461454,14.919577921,2.666803727853499
154,154,14.493968254,3.627635684696144,16.23968254,3.3932220589199678,13.327056278,3.6949316941461454,14.919577921,2.666803727853499
155,155,14.4717460318,3.6655130618340763,16.23968254,3.3932220589199678,13.327056278,3.6949316941461454,15.180292207,2.8855243008810363
156,156,14.4717460318,3.6655130618340763,16.373015873,3.350470853909769,13.427813854,3.756097406350616,15.280292207,2.895891150593562
157,157,14.3939682538,3.6848359780851396,16.373015873,3.350470853909769,13.427813854,3.756097406350616,15.280292207,2.895891150593562
158,158,14.3939682538,3.6848359780851396,16.306944444,3.0616004320299592,13.4510281397,3.720352147450698,15.280292207,2.895891150593562
159,159,14.2717460318,3.570431748800906,16.483611111000002,3.333158032889856,13.4546645037,3.7237882018546644,15.26362554,2.8917654623528324
160,160,14.4717460318,3.419630612416907,16.666468254,3.5156239002759997,13.4546645037,3.7237882018546644,15.26362554,2.8917654623528324
161,161,14.3884126988,3.4469613492469318,16.886111110999998,3.8312277273398028,13.4546645037,3.7237882018546644,15.32314935,2.910858379019691
162,162,14.4806349208,3.529343320548851,16.886111110999998,3.8312277273398028,13.4546645037,3.7237882018546644,15.32314935,2.910858379019691
163,163,14.4806349208,3.529343320548851,17.013611111,3.987508025148118,13.4546645037,3.7237882018546644,15.419816017,2.994948459323316
164,164,14.4068253968,3.3541125286986273,16.987474747,3.9071710769600614,13.4546645037,3.7237882018546644,15.419816017,2.994948459323316
165,165,14.4365873008,3.0925261134642055,16.987474747,3.9071710769600614,13.4546645037,3.7237882018546644,15.419816017,2.994948459323316
166,166,14.4365873008,3.0925261134642055,16.981111111,3.8857555273576327,13.4546645037,3.7237882018546644,15.419816017,2.994948459323316
167,167,14.5221428568,3.1350490551717747,17.173968254000002,3.907024995844796,13.5075033307,3.747447748521584,15.419816017,2.994948459323316
168,168,14.7521428568,3.4614694385111604,17.519801587,3.4969112099114024,13.5075033307,3.747447748521584,15.419816017,2.994948459323316
169,169,14.7521428568,3.4614694385111604,17.529801587,3.5109437125244747,13.4836938069,3.8031424696827787,15.375371573,2.988673156908102
170,170,14.7870634918,3.4434404303634647,17.529801587,3.5109437125244747,13.4836938069,3.8031424696827787,15.401760462,3.011818990024932
171,171,14.7870634918,3.4434404303634647,17.499444444,3.5036138506702623,13.4836938069,3.8031424696827787,15.352871573,2.9706477942484266
172,172,14.7870634918,3.4434404303634647,17.499444444,3.5036138506702623,13.4836938069,3.8031424696827787,15.775138889,3.5280783280594625
173,173,14.949285714,3.3287833742542583,17.499444444,3.5036138506702623,13.4836938069,3.8031424696827787,15.775138889,3.5280783280594625
174,174,15.037467532,3.32134390225613,17.499444444,3.5036138506702623,13.5017493625,3.7765293881903506,15.814424602999999,3.604682920722573
175,175,15.052922077,3.3282237674638817,17.499444444,3.5036138506702623,13.5017493625,3.7765293881903506,16.153869047,3.3875793588697656
176,176,15.052922077,3.3282237674638817,17.499444444,3.5036138506702623,13.5017493625,3.7765293881903506,16.191141774,3.312338938577229
177,177,15.052922077,3.3282237674638817,17.475833333,3.4997232034790624,13.5017493625,3.7765293881903506,16.191141774,3.312338938577229
178,178,15.011969696,3.3295134561700985,17.63,3.41765387730556,13.5017493625,3.7765293881903506,16.191141774,3.312338938577229
179,179,14.888232322,3.143954912795238,17.63,3.41765387730556,13.5017493625,3.7765293881903506,16.098284631,3.3179542361101677
180,180,14.888232322,3.143954912795238,17.477777778,3.218486553559463,13.4786724395,3.758663316564612,16.098284631,3.3179542361101677
