,pedestrian_flow,bus flag_mean,bus flag_stdv,backing road_mean,backing road_stdv,backing footway_mean,backing footway_stdv,backing building_mean,backing building_stdv
46,46,0.1038888889,0.02796848108246776,0.1,0.02191140661033306,0.1255555555,0.019457667387552113,0.1222222223,0.011415581372823782
47,47,0.105,0.028861572892846788,0.1049999999,0.02134856722382765,0.1233333333,0.015225781279888086,0.1205555557,0.011430591873395353
48,48,0.1077777779,0.02999771358593998,0.1038888888,0.019431212356992845,0.1261111111,0.016779453696445727,0.1211111112,0.014054567352173818
49,49,0.1100000002,0.029722077981881458,0.1072222223,0.021604056390502356,0.1255555556,0.01365858434401527,0.1188888889,0.014628457555486672
50,50,0.11555555569999999,0.03162277662901212,0.1083333334,0.023606571723404402,0.1249999999,0.011188005570953783,0.1172222222,0.015592988664803359
51,51,0.11611111119999999,0.029796981008176755,0.1088888888,0.024315033461542675,0.123888889,0.01201565047100767,0.1166666667,0.014814814875000004
52,52,0.1177777778,0.029021537642465796,0.1066666666,0.024399509774922036,0.1249999999,0.01178511299358666,0.1166666667,0.012283795497500647
53,53,0.12055555579999999,0.02881400560512796,0.1077777779,0.024455665125595216,0.1249999999,0.012353392565911493,0.1172222223,0.016239378621455136
54,54,0.11944444469999999,0.02847880841017841,0.1066666667,0.02481757861446847,0.1272222222,0.012949728433525463,0.11888888889999999,0.01873942312232359
55,55,0.1211111111,0.028903130304504684,0.1044444444,0.02295101238072978,0.1283333333,0.012408789172920839,0.118888889,0.019979413314174188
56,56,0.1211111111,0.026553256759843675,0.1083333334,0.025559581116115258,0.1255555554,0.015537908642836764,0.11611111119999999,0.021024840060296358
57,57,0.1205555555,0.02566669339558226,0.1083333334,0.027498597248174023,0.12611111120000001,0.017183349029462013,0.11444444449999999,0.023453541032612754
58,58,0.11777777789999999,0.023247933066818795,0.1105555557,0.026117020766230282,0.1288888888,0.015449372717565444,0.115,0.026064444876001132
59,59,0.1172222223,0.02134856713130113,0.1111111112,0.029045161464979825,0.1322222222,0.018106528078768044,0.11444444449999999,0.02487279020245655
60,60,0.1161111112,0.0227484001752866,0.1138888889,0.031015063362014827,0.1305555554,0.017421192099175614,0.11444444449999999,0.025952367489816313
61,61,0.1177777777,0.025633268804469613,0.1172222221,0.031037169574763417,0.1311111111,0.017213259223238925,0.11555555569999999,0.020588062466674405
62,62,0.1183333335,0.025666693443682255,0.1172222223,0.033686401660481285,0.1305555554,0.018748571065806654,0.11499999999999999,0.018894334716050204
63,63,0.1166666667,0.02644973484273574,0.1177777779,0.03331275085488874,0.1344444446,0.021243896966575474,0.11444444449999999,0.019979413375966187
64,64,0.1161111111,0.028980150280396213,0.1161111111,0.03459049081548233,0.1349999999,0.022536359850746954,0.1161111111,0.02019282907561042
65,65,0.1194444444,0.02965855076252603,0.11444444449999999,0.0325209650011966,0.1344444444,0.022191336600961512,0.1155555556,0.02091855021047332
66,66,0.1183333333,0.0316498763325478,0.1166666666,0.03312693287370046,0.1333333334,0.02237601097638638,0.1183333333,0.019431212410997854
67,67,0.1194444444,0.029542696692183755,0.1194444444,0.030904294936818066,0.1311111112,0.023888170908532975,0.1183333334,0.022536359864442253
68,68,0.1211111111,0.030742971868609723,0.1199999999,0.03166612510994578,0.1361111112,0.024322084420028218,0.1188888889,0.026215316104068135
69,69,0.1194444445,0.029309614382783847,0.1244444445,0.03144878477875348,0.135,0.02386662753749925,0.1194444442,0.028236945670929867
70,70,0.1205555556,0.029051064230923546,0.1249999999,0.032208383440567076,0.1344444445,0.021081851009228502,0.1222222222,0.02385944197729201
71,71,0.1188888889,0.0303387368578348,0.1255555555,0.030675969196512845,0.1316666666,0.020795232568026237,0.1233333334,0.02536428681805881
72,72,0.121111111,0.029373896262134786,0.12499999989999999,0.028598972581476586,0.128888889,0.019209337014385375,0.1227777779,0.02598538149472915
73,73,0.12166666679999999,0.0322296714743891,0.1233333334,0.026553256527373528,0.1277777779,0.017371910261049874,0.1255555556,0.027864063419764013
74,74,0.12166666679999999,0.0297969812277698,0.12666666669999999,0.023830678339557536,0.1305555557,0.013919718851618138,0.1255555554,0.029652768787462133
75,75,0.1211111112,0.03085431935043901,0.13,0.023888170913701098,0.1338888889,0.013211895370194874,0.1283333332,0.028017484189862916
76,76,0.11944444439999999,0.03231468226227722,0.12722222219999998,0.02572008217319464,0.1327777777,0.013968905378098783,0.1283333333,0.027020543095014206
77,77,0.121111111,0.028903130513803214,0.12666666669999999,0.025899457191191366,0.1305555556,0.015548940405591169,0.1255555555,0.024173583573776438
78,78,0.1188888888,0.03155764206977631,0.1261111111,0.027096585773669885,0.12611111120000001,0.018341748896781702,0.1233333333,0.025899457286526793
79,79,0.1194444444,0.03273642505283763,0.1255555555,0.02501028594160127,0.1249999999,0.01911089574060386,0.1244444445,0.025819889094252632
80,80,0.1211111111,0.030631219372511332,0.1255555556,0.026215316104068128,0.128333333,0.019325030049646835,0.1255555556,0.029068765872115147
81,81,0.1177777778,0.028303663823190568,0.1272222222,0.027020542946521786,0.1288888889,0.018294946785588562,0.1272222223,0.024630325892971133
82,82,0.1172222222,0.0286229447305481,0.12499999989999999,0.030003429018708155,0.1294444444,0.019253916709838812,0.1283333334,0.021667457986182654
83,83,0.1150000001,0.028574980107812252,0.1233333332,0.02616293774221762,0.1316666667,0.020294471605933975,0.12666666669999999,0.020420812900901072
84,84,0.11611111119999999,0.025044541916512595,0.1238888888,0.025666693301787266,0.1327777778,0.02118732170073604,0.1272222223,0.0203619511109635
85,85,0.117222222,0.025586401124358435,0.123888889,0.0241522942702866,0.1338888888,0.01985026244604728,0.125,0.020992192627335406
86,86,0.12,0.025283034355082352,0.125,0.021316415584900834,0.133888889,0.01967674298957123,0.1266666667,0.022036258982841162
87,87,0.118888889,0.02673345543777211,0.1261111111,0.021762214115208022,0.1338888889,0.019676742929965862,0.1277777778,0.02470678548160442
88,88,0.1166666668,0.02539131317814888,0.1272222223,0.023924033713445682,0.1338888889,0.02304793130488813,0.1283333333,0.026378328052598026
89,89,0.1166666668,0.02579331155793743,0.1283333334,0.02476916731694387,0.1350000002,0.01943121257936639,0.1288888889,0.029373896434455416
90,90,0.1177777778,0.0246790093010701,0.13055555559999998,0.02555958094705976,0.1372222222,0.018527775480407804,0.1305555555,0.029542696702631065
91,91,0.1161111111,0.02289865543731253,0.1300000001,0.021308370314492227,0.1350000001,0.01943121252536139,0.1311111112,0.03011181738317981
92,92,0.1183333333,0.02619568645026931,0.1305555555,0.021635780488004193,0.1361111111,0.02131641568625435,0.131111111,0.028831852727274444
93,93,0.1144444445,0.027616817546297034,0.1311111112,0.022559173754071588,0.1349999999,0.021122479115017127,0.1316666665,0.027845596299320763
94,94,0.1161111111,0.02838231067729892,0.1294444444,0.02328478187209998,0.1327777779,0.019325030206163607,0.1338888889,0.02898015036559714
95,95,0.1188888888,0.028472786880760402,0.1333333334,0.024002743421733013,0.1333333333,0.023424278967138255,0.1344444445,0.027814790193311588
96,96,0.12166666670000001,0.02909824423803996,0.1361111111,0.025153847667288117,0.135,0.022838672017132973,0.1333333333,0.02856897900855438
97,97,0.1216666668,0.032652512290406874,0.1405555554,0.026064444752849587,0.1355555555,0.022559173923721438,0.1333333333,0.024982847361281535
98,98,0.12166666670000001,0.03337959746297315,0.1427777777,0.029051064237298023,0.133888889,0.021667458083045214,0.1344444444,0.027317168611200995
99,99,0.125,0.034071054606553394,0.1438888888,0.029681667237307995,0.1355555555,0.023306863266184957,0.1383333335,0.029215860854094583
100,100,0.1266666666,0.0347240741112079,0.1455555554,0.029021537893450102,0.135,0.023137034309801876,0.137777778,0.028664848207707625
101,101,0.1299999999,0.03525334532297475,0.1450000001,0.02968166728098129,0.1300000001,0.02403130108586064,0.1394444445,0.031693188024349596
102,102,0.1322222221,0.036269831555199215,0.145,0.031257371991913814,0.13000000009999998,0.026345806361014485,0.1427777778,0.03250514369679007
103,103,0.131111111,0.03649604903546277,0.1461111111,0.032505143569554744,0.13055555559999998,0.026867811453824154,0.1416666666,0.03376774538310024
104,104,0.13555555560000002,0.03751542914851877,0.1461111111,0.03543285129555318,0.13111111109999998,0.027740716032724003,0.1400000002,0.03588963406977775
105,105,0.13555555560000002,0.03658989363528442,0.1488888889,0.03392479361324046,0.1327777778,0.03025384146430088,0.1388888891,0.03513641849901995
106,106,0.1377777777,0.03402573052566561,0.1494444445,0.03498480951857184,0.1327777777,0.025452017807364356,0.1361111111,0.03457065670289884
107,107,0.1344444443,0.0361751570235571,0.15,0.03414646086455755,0.1322222223,0.02806029163154203,0.1372222222,0.033747427896502424
108,108,0.1344444443,0.03598506019754761,0.1500000001,0.03404588211555199,0.1344444446,0.02937389642604953,0.1366666665,0.03089874620227216
109,109,0.1383333333,0.0345904908368969,0.1488888889,0.033312750717767035,0.1344444445,0.029490413792012865,0.1372222221,0.02963541629997758
110,110,0.1394444445,0.033482177845306695,0.1505555557,0.03327670072186821,0.1383333332,0.03306994702341821,0.1394444443,0.031147465631532364
111,111,0.1405555557,0.035141298224334754,0.1494444445,0.03478820881414521,0.1383333333,0.03358444494417772,0.14055555549999998,0.03313210875658892
112,112,0.13999999999999999,0.0317310370987699,0.1483333333,0.03464992471265404,0.1394444445,0.030703904935006025,0.1416666665,0.036217791131492885
113,113,0.13999999999999999,0.03482269436639744,0.15111111119999998,0.03738723341848944,0.1383333333,0.030926480384694772,0.1444444443,0.03571722508104055
114,114,0.1377777778,0.03747884640934914,0.1500000001,0.037497142065764655,0.1411111112,0.029186501344641166,0.1438888889,0.03614196231434333
115,115,0.1405555556,0.03902533384343074,0.1488888888,0.04038565783329842,0.1422222223,0.0303387369554975,0.1427777778,0.0325051438297225
116,116,0.1388888888,0.03875638802516563,0.14999999990000001,0.03954473419914033,0.1416666666,0.028956473664418968,0.1444444444,0.030765273680060996
117,117,0.1405555554,0.0414955333246663,0.15388888909999998,0.04223277977768387,0.1416666667,0.028358134888153433,0.1433333334,0.026682094382908472
118,118,0.1422222222,0.0403346766079074,0.15777777769999998,0.03930116550417154,0.1416666666,0.02749859715838268,0.14444444439999998,0.027342264969002043
119,119,0.1455555556,0.0401301040037593,0.1577777778,0.04075757238200802,0.1427777778,0.02696972845167711,0.1422222222,0.025952367603985584
120,120,0.1450000001,0.040014572105788265,0.1588888889,0.041176124873383575,0.1416666667,0.024879683059667784,0.1422222223,0.022098420608455325
121,121,0.1455555556,0.03987291202818879,0.1611111111,0.039631360131826054,0.1399999999,0.02642379115621404,0.1416666667,0.024038435271493505
122,122,0.1483333333,0.038760811816333,0.1616666668,0.03879618565846507,0.14055555549999998,0.02821264542844805,0.1405555556,0.022075130579365145
123,123,0.14999999990000001,0.03910872597069297,0.1622222222,0.040215469040202144,0.1405555556,0.028694741888434815,0.1394444445,0.023490067300818495
124,124,0.14999999990000001,0.03893295560798222,0.1594444444,0.039288074438865735,0.1416666667,0.027248035213142993,0.1411111112,0.025010285872493904
125,125,0.1533333334,0.0405043648114515,0.16000000009999998,0.04013010379456318,0.13999999999999999,0.02902153780411671,0.14277777789999999,0.02684227170173455
126,126,0.1516666667,0.03980835422880525,0.1616666665,0.03967028029412623,0.1377777777,0.030066227950683165,0.145,0.027398647178562725
127,127,0.1505555555,0.03906046787767711,0.1627777778,0.041080235149584164,0.13777777759999998,0.030631219513576155,0.1444444446,0.02428680936056286
128,128,0.1455555554,0.039003358876848915,0.1627777778,0.03858345659154244,0.136111111,0.030003429173011503,0.14666666679999998,0.024315033375227117
129,129,0.1438888888,0.03967028020543217,0.1627777777,0.04023678188005472,0.13444444449999998,0.029837235641510477,0.1505555556,0.024350267537816446
130,130,0.1444444446,0.03971779747262954,0.1638888888,0.03602791928544318,0.1361111112,0.028358134855502273,0.15166666669999998,0.023431597893637305
131,131,0.1422222222,0.0439166188850366,0.1638888888,0.03366603524241841,0.133888889,0.028502881691966298,0.1527777779,0.02271822988410882
132,132,0.1422222222,0.043287408399595384,0.1655555555,0.03482269411822666,0.1344444444,0.026810312622860787,0.1544444444,0.02265019971689794
133,133,0.1416666666,0.04257245912391413,0.1672222222,0.03576040517603106,0.1327777777,0.027647844088774843,0.1555555555,0.020116260305270712
134,134,0.1427777777,0.04467916408437454,0.1672222222,0.03661331715603934,0.1322222222,0.026293687887324776,0.1544444444,0.021722782788384423
135,135,0.141111111,0.0461998997528589,0.165,0.03514129820852555,0.1338888888,0.029215860932269612,0.1555555554,0.024567590969875333
136,136,0.141111111,0.047227668448465564,0.1644444444,0.038862424856940116,0.1338888889,0.028017484196472545,0.1588888889,0.02686142879636464
137,137,0.1422222222,0.048375531441805286,0.1666666667,0.03749714219746194,0.135,0.027598184891906324,0.1611111113,0.026319759977912506
138,138,0.1444444443,0.04655483369162508,0.16944444449999999,0.03904290492566215,0.1377777778,0.029373896295758317,0.1644444443,0.02698879511899908
139,139,0.14666666679999998,0.04686319582942515,0.1727777778,0.03556809200826449,0.1383333334,0.030026280086449336,0.1688888889,0.027986867311659575
140,140,0.1466666667,0.04794830314043073,0.1744444443,0.03668349780029431,0.13666666660000001,0.029068765723468056,0.1727777777,0.027398647275440544
141,141,0.14722222229999998,0.04795187930636656,0.1783333332,0.03518031149715757,0.1383333335,0.02789481512339122,0.1738888891,0.028454714603536695
142,142,0.1477777778,0.047517233888700536,0.1833333333,0.03394500520843712,0.1405555555,0.02998056069663307,0.1755555556,0.03166612506706005
143,143,0.1466666668,0.049009391254799126,0.1838888889,0.03409117926919418,0.14222222210000002,0.029997713627095378,0.1761111111,0.03143242362538572
144,144,0.147777778,0.04545155250939624,0.18444444459999998,0.03511689280651247,0.1422222222,0.029768194499014182,0.1783333333,0.03158479762352559
145,145,0.1455555556,0.0456473029779771,0.1861111109,0.032945272030701994,0.142222222,0.027740715979319413,0.1816666666,0.02893277745763263
146,146,0.14388888889999998,0.04250796739826502,0.1866666666,0.03564033102669966,0.1411111112,0.02581988890777566,0.1838888891,0.029911850363940836
147,147,0.1461111111,0.04311674259276436,0.1900000001,0.03341553662734265,0.145,0.025853072318107996,0.18777777780000002,0.029722078131414895
148,148,0.1477777778,0.04041960984880011,0.1872222221,0.03186584533847804,0.1422222222,0.02445566518617346,0.1861111113,0.031454236473207914
149,149,0.1444444445,0.04031766855787159,0.188888889,0.032181754168654986,0.13777777759999998,0.026937920938184503,0.1855555556,0.030675969228709195
150,150,0.1449999999,0.04314854559648455,0.1899999999,0.034525988648460675,0.1377777776,0.028664848255083582,0.1872222223,0.027473643666430812
151,151,0.1466666666,0.04476734567294362,0.1905555555,0.03464992468771322,0.1405555553,0.02821264544157586,0.1883333333,0.026247999353376815
152,152,0.1477777778,0.04582725351040874,0.1916666667,0.03476848757408496,0.1455555555,0.031185977008949768,0.1894444445,0.028139618672364124
153,153,0.1505555556,0.04562100085049453,0.1944444444,0.03474382043326612,0.1477777777,0.03045156276654047,0.1905555554,0.030208466337042238
154,154,0.15500000009999998,0.04447915297649195,0.1955555554,0.035601821747904244,0.1505555555,0.03158479781505388,0.1899999999,0.02995195050293121
155,155,0.1605555556,0.04621845295558563,0.1988888889,0.0368327700126374,0.1544444444,0.03392479383158835,0.1911111111,0.03089874617430347
156,156,0.1633333333,0.0461256112605175,0.2016666666,0.03514129824717025,0.1549999999,0.03337959744817887,0.19277777769999999,0.02916887129092985
157,157,0.1622222223,0.04806260194054131,0.2033333334,0.03525334534398667,0.1583333333,0.03525820874660544,0.19444444449999998,0.025660012068227173
158,158,0.16111111109999998,0.04714045213148145,0.1988888889,0.033312750884536675,0.158888889,0.03886242499036424,0.19222222220000001,0.02487279032158123
159,159,0.1627777779,0.04287746914220979,0.1999999998,0.03249986792840105,0.15999999999999998,0.03462517310005113,0.1949999999,0.025853072320495673
160,160,0.16333333349999998,0.044382672926540294,0.2005555556,0.03306994715781349,0.1627777778,0.034050918044463675,0.1972222221,0.02609074590237145
161,161,0.1633333334,0.0453003993956418,0.2022222223,0.03241534295476715,0.1611111111,0.03513641862199743,0.1972222222,0.025693401799332605
162,162,0.1633333334,0.04507271971792827,0.2050000001,0.03136689397830722,0.1655555555,0.033823555644859477,0.19611111109999999,0.02606444465574934
163,163,0.1644444444,0.04476734563157749,0.2055555556,0.031097880791332626,0.1683333332,0.037134132014077795,0.1972222224,0.026867811338949905
164,164,0.1672222222,0.04846406330315125,0.2055555555,0.03087654077282658,0.1683333332,0.0351412980750257,0.2011111111,0.028544961303222482
165,165,0.1644444444,0.04693631674750027,0.2055555557,0.03031612150173722,0.1694444444,0.0371525975271963,0.2005555556,0.027398647345282693
166,166,0.1655555554,0.045421362050032256,0.2066666668,0.031185977036660865,0.17111111099999998,0.03432676034807993,0.2038888888,0.028814005562281864
167,167,0.1672222222,0.0445561865741468,0.2072222223,0.033028441017336346,0.1733333333,0.0319464571488317,0.2027777777,0.028236945616277723
168,168,0.1683333333,0.04618876411316699,0.2061111112,0.031147465534423623,0.1733333332,0.030180072033192194,0.2027777778,0.031454236620394115
169,169,0.16999999999999998,0.045451552550139655,0.2099999999,0.028303664050007612,0.1749999999,0.029074663746084386,0.2083333333,0.03417155954426493
170,170,0.1711111112,0.044659971262208505,0.213888889,0.02737360282370716,0.17666666679999998,0.028544961363772398,0.2072222223,0.03302844094257847
171,171,0.1705555556,0.043196205850633,0.2161111113,0.02714716288874574,0.1777777777,0.028327885968719768,0.2061111111,0.03348217790798976
172,172,0.1716666666,0.04432468436534874,0.21777777780000002,0.029490413695727136,0.1822222222,0.025899457358028365,0.2072222222,0.03455081137414573
173,173,0.1722222221,0.046701926644019454,0.22,0.03022548989687633,0.181111111,0.028831852577405902,0.2072222221,0.0361039878507109
174,174,0.1738888888,0.048151709301922446,0.2205555555,0.03354357572411439,0.17944444439999999,0.028694741729245337,0.2088888891,0.035543979418768114
175,175,0.1727777778,0.049721446327900314,0.2205555555,0.0355295045623274,0.1788888888,0.028903130351490072,0.21,0.0353116635331937
176,176,0.1733333332,0.04806260212291661,0.22166666670000001,0.036893239279953464,0.178888889,0.029722077952805515,0.2094444445,0.03292444693695329
177,177,0.17388888889999998,0.04850650121842097,0.2249999999,0.03564514166735205,0.1822222223,0.03226689126541564,0.2100000001,0.03462517317492708
178,178,0.1733333334,0.04884116636681941,0.2244444443,0.03602315964043285,0.1849999999,0.029865955706237055,0.2116666666,0.035951689909551374
179,179,0.1733333334,0.047271216207417324,0.225,0.03659457923457082,0.19,0.029021537761576996,0.2099999999,0.0350191012862569
180,180,0.17444444439999998,0.04758934984283404,0.2244444444,0.03686999369303655,0.19,0.030406482559129654,0.2072222223,0.036669472240027395
