,pedestrian_flow,bus flag_mean,bus flag_stdv,backing road_mean,backing road_stdv,backing footway_mean,backing footway_stdv,backing building_mean,backing building_stdv
105,105,2.7527726533,0.6772912910081277,3.9398366699,1.532938243464896,4.1335311005,0.8657602267872591,3.6414120433,0.886602829083923
106,106,2.7402076535,0.6743852353074153,3.943397614,1.5306265408531996,4.1321527531,0.9198502960063677,3.6830125055,0.9339435521511833
107,107,2.8073957568,0.7367434893970553,3.9860511978,1.5109868363806236,4.1125170256,0.9343702869224277,3.7463294479,1.0394194829052466
108,108,2.8143094714,0.7405925949124726,3.9938440869,1.462529900278712,4.1090712937,0.9253333438521992,3.7892038796,1.0427525995112636
109,109,2.8215794191,0.7313067229368124,3.9804798432,1.4269347897421945,4.0920332853,0.9176487814710792,3.7937335377,1.0401660022767063
110,110,2.8125470491,0.7270867393803266,4.0455616831,1.4011922810479929,4.0836667725,0.9116237963269442,3.793019604,1.0396855067219208
111,111,2.8241663962,0.7133789895076327,4.0323676448,1.3676364757633361,4.079002211600001,0.9217538577372965,3.7874826197,1.0453992368457616
112,112,2.8591196616,0.701823359297591,4.0804216501,1.3961835588285272,4.0513993849,0.9041070047813332,3.7911192583,1.0439291388164804
113,113,2.8572162961,0.7039757626110543,4.0676168691,1.39904381685493,4.0768583735,0.9248381440354534,3.8056447844,1.043140075264858
114,114,2.8534261583,0.7161337774053669,4.0669210447,1.4079513699491828,4.0923442206,0.9360527617632405,3.9497865651,1.2064436870579724
115,115,2.8563944133,0.6999555986442869,4.0897134182,1.4046782083444902,4.0873435981,0.9443172688420651,3.9507491809,1.19071617917194
116,116,2.8567294630999998,0.7188958866146282,4.0865329575,1.4043382467348027,4.104492993,0.9683787095585309,3.9464711482,1.190180945519187
117,117,2.8534353526,0.7231916888351292,4.0747758627,1.409991082502808,4.0992414395,0.9649914654317833,3.9797989673,1.1498612608494172
118,118,2.8601861754,0.716294090957142,4.2394899494,1.8278963322817465,4.0931055656,0.9523214364029131,3.9620550852,1.1600070772069742
119,119,2.8934940214,0.7857935421774617,4.2443948852,1.8292637581929185,4.1207343182,0.9436289931725128,3.9510718979,1.1778457813301062
120,120,2.92579171,0.8554952328996884,4.2443948852,1.8292637581929185,4.1321692918,0.9604612555093042,3.9989543301,1.1890937866823073
121,121,2.9231676857999997,0.8599927680855636,4.3571420478,1.8211476834754798,4.1483009273,0.9672677772812842,3.978667608,1.1875187827695615
122,122,2.9214654566,0.8580273545690464,4.383869434,1.810847016011136,4.2048774051,1.0617311267091196,4.0302941167,1.255313219754513
123,123,2.919125475,0.858478553129224,4.4586851363,1.8073324191256557,4.2030508282,1.0616873445407233,4.0441292571,1.2564321151379132
124,124,2.915663309,0.8589462070361489,4.6191150993,2.3302106753921654,4.2005498242,1.060666178604161,4.056980478,1.2604541572906158
125,125,2.8987193616,0.8571614323608985,4.6913522139,2.293911193176974,4.1878369519000005,1.0551477957932933,4.0488852119,1.2608125703844566
126,126,2.8966198412,0.8619822282869671,4.7972761002,2.5833182970183306,4.1938251928,1.0599092322246952,4.0435345122,1.2497990042511413
127,127,2.8953805425,0.873924376066688,4.8055119912,2.581297047164373,4.2281532966,1.124246766699219,4.0263356293,1.229817605766041
128,128,2.9338642754,0.8704802379651646,4.8620084872,2.5496771160315435,4.2412139011,1.1508637075005175,4.0148311446,1.2102777832727871
129,129,2.9363420764,0.8553364464708024,4.9219156348,2.5175199694932977,4.2158047941,1.1417627761959157,4.0095579051,1.2058438779694665
130,130,2.9218264627,0.8462815986056126,4.9088959825,2.4452546515014255,4.2094533135,1.1190041730664106,4.0174557505,1.2028037630546675
131,131,3.004942468,0.9382866926207915,5.0111428809,2.3887044639898405,4.1789244937,1.1244599165051443,4.0211645618,1.1997069035413126
132,132,2.9990123181,0.9303269901641628,5.0107265009,2.3888561559207577,4.1765347963999995,1.1240349533697926,4.0029854915,1.1812185411945295
133,133,2.9938164169,0.9352619024763935,5.01056244,2.391685160911121,4.1655240419,1.0744522732567623,4.0148850858000005,1.184485254220444
134,134,3.0516529661000003,0.8924386296446574,5.081748302499999,2.405788143372649,4.1876259685,1.0935646527903564,4.0091775479,1.1926584693247795
135,135,3.0378559647,0.882418084362657,5.3764008001,3.1155459048265435,4.2038397056,1.0521579197073723,3.9941411981000003,1.164360629485448
136,136,3.1027636902,0.8893126245243944,5.3882577952,3.1010093992967738,4.2079262923,1.0551213112850826,4.0315701207000005,1.1908108217488635
137,137,3.1405186263,0.8776230307666822,5.4127063506,2.8939253979189474,4.2070040116,1.0689312467341665,4.0387506329,1.1870429067265655
138,138,3.1486794489,0.885174191576194,5.570686065399999,3.3533814601056027,4.1948978956,1.0739284322926295,4.0524175972,1.1833029851917205
139,139,3.2213048633,0.941537543692053,5.6969000471,3.707870665855392,4.1873102647,1.0699269380171204,4.042982313,1.1833849883229526
140,140,3.2566075987,1.0031330565446488,5.6969000471,3.707870665855392,4.1760684769,1.0563852938739637,4.042982313,1.1833849883229526
141,141,3.3235865541,1.1027904904155699,5.6998648355,3.701478521495466,4.1705228695,1.05257986435713,4.0540542053,1.2058986077064384
142,142,3.3151317354,1.1013419606124577,5.7676638655,3.9061285747807433,4.1873103273,1.0413174467011532,4.0540891652,1.188385323233284
143,143,3.3563876144,1.1182727590760198,5.8157927421,3.80890768577643,4.1819589563,1.0391466894507544,4.1073428016,1.1983040343449585
144,144,3.3605513141,1.1206838854221002,5.8277473593,3.80301457931663,4.1926582718,1.0408207705824246,4.1091711674,1.229292131607277
145,145,3.388458283,1.1039914979975933,6.0286576764,4.4150347657260856,4.2207641279,1.0400217050371041,4.1108512394000005,1.2283909734047567
146,146,3.4776944759,1.1817220761975902,6.0472710492,4.408481625276278,4.2143907686999995,1.0387819109423182,4.1139920014,1.2297208729110762
147,147,3.4755123081,1.180135129009455,6.0306010953,4.405648049590531,4.2331248486,1.0569561687779574,4.1153928784,1.2304645399064877
148,148,3.4641444422,1.1682656158056561,6.3159441254,4.774615919667924,4.2765150314,1.052042635100967,4.1376264301,1.236596443944639
149,149,3.6067383198,1.2704922083518704,6.3580041762,4.774196566664434,4.2849811768,1.0310089270011584,4.1600461578,1.2323121846888307
150,150,3.6164712665,1.2531787417658795,6.3832932807,4.7734777824483965,4.2886871949,1.0342966797651252,4.187131222,1.2449669181359195
151,151,3.6154634668999996,1.2488256114895828,6.3987262371,4.779107658793443,4.281985429,1.0397994595937923,4.1929977518,1.2416463999658534
152,152,3.6433622516999997,1.2219657985144534,6.6175593710000005,4.898831912720702,4.2832552638,1.0419974539195764,4.1774815975,1.2397442339958775
153,153,3.6497140825999996,1.2137710858558146,6.7518013497,5.001956144352545,4.2948708015,1.0439021914270479,4.1989113104,1.2183219390551416
154,154,3.6497140825999996,1.2137710858558146,6.7578461296,4.9961986743086815,4.3034308581000005,1.046650156593245,4.201570719599999,1.2294548414142923
155,155,3.6494001231,1.214259244100825,6.8209046552,4.978120579330713,4.3030909765,1.046649470376868,4.3706940184,1.4461181933540945
156,156,3.6494690869,1.2126212611607787,6.9213462991,4.93833039095574,4.3219262013,1.053244744512506,4.3660400477,1.4430149769719398
157,157,3.6525904477999998,1.2124266351907809,6.9226296955,4.9378087326300815,4.3285209856,1.0751649790609141,4.3652624953,1.4461421638370453
158,158,3.6518759645,1.2180209482276438,6.9603786453000005,4.733104022230398,4.3111108251,1.0614716608939303,4.400141014,1.4676442382022734
159,159,3.6904629624,1.2695524091671835,7.128058209800001,4.866759589347009,4.3013067872,1.0618425979353079,4.3972013935,1.4631286343694603
160,160,3.6997647253,1.24104833856977,7.1597901352,4.856349513784124,4.2958207233,1.0597344376672335,4.392118980799999,1.4602928957084398
161,161,3.6926688467,1.2488960113837593,7.2207969334,4.836632564648685,4.3401826118,1.1342596319236347,4.3677323443,1.4428505612368971
162,162,3.7975921264,1.3354511500054582,7.2729367067,4.820858081239773,4.3395028414,1.1338626290864846,4.3575173497,1.3967423318597145
163,163,3.7929248676,1.33354838304731,7.2459275607,4.707201675013617,4.3335680452,1.1331542715113094,4.3602791874,1.3922930103443378
164,164,3.7922112488,1.3365296608397594,7.2622604462,4.700950950882668,4.3450410808,1.1612132307959415,4.3654762421,1.3866231969890577
165,165,3.8688766041,1.4522018671044794,7.233761454200001,4.668189577245013,4.3375505259,1.1586143717113053,4.3395810688,1.3678647945158342
166,166,3.919032087,1.4788286009542786,7.4246684669,5.092030547108555,4.3321962437,1.1613431447445277,4.3368719441,1.361913783416664
167,167,3.9375558139,1.479036178861785,7.5134269766,5.074586482783687,4.3335827619,1.1705611464637293,4.475414698,1.2725164361053964
168,168,3.9585912255,1.5134706648183518,7.4765836191,5.028181228640888,4.3535561159,1.1882142243701679,4.5741962585,1.3302983089055578
169,169,3.9691009658,1.5332319876802467,7.4561898611,4.973050368012737,4.3436575232,1.1806055252693899,4.5582802961,1.3108203542072363
170,170,3.9865736505,1.5216161305379363,7.4188215257,4.8840238606892985,4.3371268832,1.1735094069841006,4.5416734639,1.2865069244231766
171,171,3.9966132672,1.5266854259723455,7.4212013065,4.882084425725554,4.3264108046,1.162353736528828,4.5831340844,1.3043791171441788
172,172,3.9954235484,1.5122186450822184,7.4902170966,4.851121122762623,4.3488298638,1.1677634438854112,4.7773069903,1.4669663602820955
173,173,4.0086432952,1.513018002742551,7.4797988697,4.763813860954951,4.3364268471,1.1548227152344896,4.8634544791000005,1.5563820500839005
174,174,4.019882223,1.5152527857581357,7.671200142,4.726216778120971,4.3361485837,1.1675525785810437,4.8832183034000005,1.5682322240252526
175,175,4.0487208391000005,1.5534272797453375,7.7659722996000005,4.646067515937549,4.3293842242,1.167081011589118,4.935004875200001,1.6373876428935255
176,176,4.0363517799,1.5438887589624468,7.7572889241,4.621743566219577,4.3080643759,1.152952146563254,4.9179349955000005,1.633993705756572
177,177,4.0421957141,1.5540122097343358,7.7530797266,4.625182611790403,4.299613279,1.1570225255767104,4.9155528137,1.6369992040941963
178,178,4.0423250071000005,1.5482239037606,7.7717372502,4.566334515823225,4.2994353229,1.152220328292253,4.9321134634,1.6043696559083989
179,179,4.0372275513,1.5426690266822096,7.7647147318,4.5369246413270385,4.2935676029,1.1530265337117225,5.118161808,1.7728100807648044
180,180,4.0286476657,1.52679985501399,7.9187711243,4.532262473216664,4.2899466479,1.1440495428296134,5.1391071575,1.763097574030511
